0.28769,3.1082
-1.1951,1.4543
-0.85311,3.6696
2.8804,-1.5608
-1.1732,3.2938
2.4292,-1.5111
-0.03139,3.266
4.9585,0.21985
3.6078,-1.3293
1.7594,0.68627
1.4217,-0.59435
2.96,0.50753
-0.21558,2.9127
-0.21185,2.6207
0.33835,2.0706
3.6951,-1.5374
3.1421,-0.070029
-1.0882,3.484
4.3255,-0.74077
0.87215,2.1167
1.9055,1.6195
2.1665,-0.46879
0.29228,3.5461
1.5355,2.1048
2.3899,-0.36684
3.1313,-0.91585
-0.11977,2.0585
-0.30181,3.7818
2.9311,-1.7393
0.94149,3.0202
3.6986,-0.15891
0.332,2.7503
3.5113,-0.71418
2.9427,-1.8537
-0.70233,4.6129
3.493,-0.80899
0.034728,3.4164
0.95903,3.3919
4.0974,0.73827
2.5953,-0.13124
2.7483,-1.0938
2.3985,0.12963
1.9329,-2.587
0.79883,4.326
0.46446,1.1207
1.6338,-0.69441
1.5684,0.64685
1.7827,-1.389
-1.9989,4.0501
2.7385,1.5204
3.0398,-1.1643
1.2231,5.3362
2.6021,0.85027
-0.19502,1.7465
4.4486,0.43215
2.3019,-0.97864
3.5692,0.92435
0.90008,-2.3049
-1.2344,2.6433
0.32716,2.775
-0.74424,1.9971
0.57062,1.8756
1.4986,2.7501
1.4062,2.4844
4.6717,-1.3385
-1.6605,2.4769
2.9328,-0.079563
3.891,2.092
3.8568,-0.36003
0.8585,-0.81685
2.6834,0.084068
3.1509,0.99214
-0.67791,3.9585
2.7477,-0.24743
0.60711,1.9761
1.4583,3.235
5.9284,0.015708
-0.25947,2.0132
2.8588,-2.7098
3.2645,1.1829
-0.76925,2.0841
0.14323,3.5323
-0.63535,3.7166
3.2811,-0.56388
2.2393,1.1427
2.5629,-0.65319
0.91456,4.3556
3.0866,1.5578
-1.4601,4.107
2.6102,-0.44189
-2.0017,3.7642
4.2282,-0.064328
3.4449,-2.2419
4.0056,0.44516
1.181,3.0924
0.36573,1.232
2.1985,-0.033289
3.7245,0.61365
4.086,-0.97949
3.5957,0.57643
4.3221,0.89521
2.3868,-0.55944
3.4825,0.091409
2.2629,-1.3167
3.2041,-0.80425
2.787,-0.19785
0.0089199,4.5369
3.1137,-0.70832
2.1071,0.15311
0.64485,3.2205
2.1887,2.7113
3.6509,0.23531
3.2227,0.28068
3.3571,0.32254
2.7243,-0.19744
-0.95401,3.788
3.704,0.33946
4.1388,0.82938
3.28,-0.53585
3.8388,0.69555
0.1874,4.4816
3.2973,-1.2671
3.7152,-0.22301
1.5465,0.091451
3.4138,-0.63062
-1.3168,2.7284
3.4796,0.12344
0.91027,4.9585
2.1507,-0.63243
2.0118,0.16481
3.2588,0.33879
-0.79222,2.1284
-0.74523,3.466
3.9699,-0.49939
1.2455,3.0453
2.1183,0.37022
-0.067137,1.6633
2.8268,-0.92754
3.7665,0.94695
1.4935,2.7594
3.6893,1.4739
-1.3611,2.8429
0.61915,4.5729
0.52214,3.711
3.249,0.047061
0.46898,1.8491
0.94098,1.478
3.7808,0.77919
4.275,0.79153
2.3013,-1.3789
3.6635,0.24739
-0.71299,1.0055
1.5469,4.0476
1.4123,-0.33182
1.3824,-0.31
1.0392,3.8473
1.9352,0.45646
2.5431,-1.243
3.0302,0.33067
3.3149,-0.535
0.1276,2.7069
2.5274,0.8887
2.4175,-1.6535
0.95648,3.5005
0.73696,3.3279
3.4983,0.61022
-1.4525,2.8468
1.2085,0.042845
3.0962,0.030039
3.6515,0.61359
0.25982,-1.3913
4.1173,0.034386
-1.3189,2.9383
2.5481,-0.049998
4.4878,0.2361
4.1018,-0.67349
1.8085,0.63402
3.9911,0.295
3.9479,-0.77442
1.1336,2.9493
0.51616,4.2247
-2.6937,2.7881
0.19073,3.1015
4.1576,0.52728
0.24214,4.8922
0.43951,1.8595
3.6177,-0.30606
-0.865,3.3214
1.8169,4.7307
3.4401,-1.1794
3.4974,-0.96102
4.6743,-0.21121
2.9279,-0.10458
3.0051,0.56702
1.535,-0.73226
4.1504,1.1366
0.81355,3.8404
-0.82866,3.7192
4.5496,1.7265
-0.75053,2.5319
3.732,-0.75599
0.8438,3.7598
2.0222,0.079276
4.4332,0.020331
1.4267,4.1879
-0.074471,4.9557
1.5215,0.78219
3.2654,1.4263
1.2489,2.4773
1.1479,3.1081
1.6833,0.21288
1.995,0.76097
0.52264,4.2182
0.43744,2.7694
3.6851,2.2284
4.1694,-0.74634
2.6991,-2.7997
0.41352,2.9297
2.4894,1.6151
2.9691,-1.9473
-0.28776,2.8817
-2.1438,3.074
0.75664,2.5212
2.3971,-0.55604
1.0387,3.5391
-1.5098,4.2872
1.144,2.3185
0.82747,4.0637
0.21756,3.5925
2.1613,2.3715
3.6978,-0.50502
2.0703,-1.2487
2.8944,-1.0237
2.7438,-0.58183
1.4286,0.31171
2.4091,0.20575
4.5393,0.52575
4.1634,1.1489
2.6045,-0.95382
4.2468,-0.59598
3.9064,-0.64765
2.8416,2.1586
4.083,0.033189
1.8421,-1.4264
0.24943,4.3355
0.15109,3.3331
1.6436,2.9356
0.013629,2.1559
1.677,3.1991
0.65015,3.5647
2.1283,0.21006
0.88592,2.6528
2.1384,3.2579
3.6659,0.8431
2.3067,0.12743
0.60579,2.5461
3.1823,1.0825
1.4242,-0.99115
4.7248,0.31398
1.1544,-1.2828
3.5253,-0.53252
5.8953,-1.5383
0.15851,1.9765
-1.278,1.6777
1.9644,0.024014
-1.6505,2.4373
2.6762,0.37517
0.60858,3.6859
4.6016,-1.0737
0.6322,4.1697
1.4502,-1.5109
2.9195,0.46502
1.9985,2.2741
1.6438,-1.2072
-0.48494,2.2411
2.3402,-0.46686
1.4114,0.93902
4.4215,1.4538
1.9991,0.68063
3.1285,0.12253
0.63957,2.9884
1.0444,1.73
-0.38579,2.9051
-0.29294,2.9939
0.18954,1.7982
-2.0513,1.898
0.41024,3.3127
3.0192,1.4845
5.0093,0.32387
4.6466,0.45883
2.7342,0.42955
3.0855,-0.89616
1.6823,-2.2002
1.6758,-1.7848
2.2687,0.35541
2.3612,0.16588
4.8279,0.32819
0.31903,2.4946
0.26446,4.2824
1.1666,-0.36772
2.6724,-0.43728
-0.44104,2.9807
2.776,-1.9929
2.458,-1.5538
3.6068,0.9243
-1.5765,1.8779
3.3608,-0.92064
4.5085,-0.36926
0.43626,2.3879
3.2857,0.78112
0.16023,3.514
-0.97154,2.8497
3.6951,-0.27455
2.8767,-0.32961
2.7309,-1.0659
3.0622,-1.794
0.21338,2.7654
0.37107,3.3781
-0.21415,2.0864
3.2211,1.3376
-0.77574,4.0282
3.4043,-0.67835
3.3707,0.91435
0.49027,2.7071
3.8097,0.78938
3.3495,0.12178
-0.97667,3.6333
0.39381,0.91434
3.0846,-1.8486
3.5872,-0.51406
1.511,-0.59961
1.8483,-1.5467
0.74681,2.8405
0.024401,-0.0040054
3.3111,-1.4406
3.3025,1.9291
2.5763,-0.0082607
2.9094,0.010259
3.7355,0.41997
0.76214,1.5754
0.10112,4.2409
-1.3058,4.0435
3.7177,0.43211
2.3663,0.7044
3.9409,-1.6086
-0.95574,4.4311
3.7498,0.38043
4.0139,-0.082309
3.0831,-0.77863
2.7112,0.41318
2.3424,-0.2431
-0.9458,3.8333
-1.268,2.8945
3.0051,-0.29309
-2.6967,2.2739
4.6866,2.0725
-0.63522,2.8557
-0.27921,2.5969
3.5867,-0.17533
1.6697,1.5078
1.9501,-0.82114
3.1588,0.36692
2.8809,0.26448
-0.58254,3.2334
3.8549,1.1181
4.2887,0.61357
-1.7557,3.1568
1.029,4.0199
1.8495,-2.453
2.338,-0.028783
1.244,3.2143
3.6526,0.61529
0.70078,0.71975
-0.43723,3.4345
1.0721,0.94909
4.142,-0.35948
3.4504,-1.5413
0.72331,3.3916
-1.7645,3.5289
-1.0808,5.7255
-1.3611,2.415
1.8958,2.0761
0.19512,4.2044
-0.6156,2.5611
4.3075,0.85127
-0.41207,3.22
-0.036456,4.6577
-0.79727,4.589
-0.032179,4.3466
0.62773,3.2778
2.5236,0.21796
-1.1582,4.2394
1.8747,3.6223
2.2099,0.028667
-1.5012,3.2328
2.0173,-0.30713
4.6106,-0.92849
1.8118,-0.37041
3.3877,0.59332
1.2082,-1.0907
-0.87439,3.2601
2.4808,2.2193
5.1229,-1.3702
1.526,-0.10289
4.495,0.65477
-0.98388,5.0728
3.0539,-1.0757
2.8461,0.95416
-1.9753,2.5058
1.6143,0.17387
3.3287,-0.85248
-0.46934,3.6685
3.1166,1.101
2.085,-1.6042
4.4777,-1.1029
-0.79729,3.65
2.6506,-0.83306
3.6836,-0.21778
3.8207,-0.94994
-0.2884,3.0159
0.081014,3.2908
-1.6308,2.1865
-0.14339,4.1237
0.26909,3.7136
-0.55985,1.4594
0.50303,4.9797
4.2735,-0.1741
-0.025575,4.4892
5.9706,-1.0889
2.8489,-0.5013
-0.088599,2.1675
-1.0147,4.3656
1.546,-1.3656
2.8439,0.54308
-0.90091,3.7729
3.3992,0.74273
2.4272,-0.28517
-0.28278,2.695
2.7708,1.1836
2.8066,-1.1615
0.59507,2.553
2.5332,-2.2543
0.52933,2.9299
4.1115,-0.61682
-0.32154,2.127
0.33249,3.4774
3.7086,0.48001
4.0248,-0.74866
2.251,-0.62316
0.62662,2.0454
2.3265,-2.0702
1.3406,1.339
3.3419,-0.4386
3.4188,-1.0395
3.7666,-0.84595
-0.23011,2.3483
2.9764,0.49082
4.0241,-0.084674
1.1357,1.6823
-0.46131,0.57645
0.16383,2.3092
1.2467,4.0712
0.16012,2.5234
1.4979,-0.2745
3.7252,-0.029755
4.567,-0.55547
0.83423,2.4408
2.9366,0.36361
1.8826,-0.36445
0.44846,3.4261
2.199,0.0049277
2.0263,-0.57401
3.241,-2.2424
2.3336,-0.98248
0.81082,3.3905
3.0674,0.16998
