1.4678,0.018859
-0.12501,3.7121
2.2979,0.15604
0.17828,2.0266
-2.5803,1.4801
1.2641,-0.3458
-3.2034,2.4445
-0.26231,3.2359
-0.15034,-1.3932
-2.2851,3.0734
-2.3188,2.4397
-0.59468,3.0657
0.38628,-0.40217
0.188,-0.61477
-0.33844,0.295
-0.47939,-0.68681
-1.4045,1.9723
-0.69953,0.4226
1.8808,-1.4362
0.57341,-0.48629
2.6974,-1.1905
1.5938,2.182
-1.9244,2.8676
1.2704,3.3045
-1.9666,1.8169
-1.7639,-1.1081
1.8166,0.75448
1.8939,0.61496
0.095207,1.4017
1.5098,2.5517
-0.60154,1.3913
2.0605,-0.48424
1.3307,2.0465
3.0846,-1.2164
2.5929,1.8545
1.5306,0.74346
1.9684,0.44169
1.7717,1.9692
-1.0485,3.0311
0.0086407,1.0328
-0.40385,-0.51444
-0.0037503,1.242
2.2919,0.00074601
-0.39879,2.7197
-0.081515,1.2176
-2.1085,-1.4755
-0.34572,2.6856
0.29208,1.6523
0.020188,2.5682
-1.9848,2.6236
1.0929,1.4858
1.048,3.5234
2.0342,-0.14523
-2.0988,3.2256
-0.26105,1.5642
1.041,-0.56122
0.33305,1.0329
2.1601,1.5864
1.8538,-0.046865
-1.0907,4.567
-1.3196,-1.3323
-0.84371,0.65995
1.1003,1.7686
-1.2068,3.1378
2.4326,3.6231
-2.2546,1.8669
2.878,-0.03311
-0.64253,4.4896
2.8743,-0.81136
1.1288,1.3888
0.97706,1.0323
-1.7753,2.3251
2.1687,-0.2154
-1.0759,0.92541
0.80277,0.78284
-0.078439,0.74432
-0.27087,1.2606
-0.63735,2.7297
0.45812,1.755
-2.8513,1.3626
0.23596,2.5405
-2.9996,1.8111
0.18763,3.166
0.5751,0.93326
-1.6894,3.0968
-0.33162,2.1959
0.81099,-0.35198
2.1634,-0.88631
1.5769,0.22613
0.08665,0.65101
1.5556,-1.4453
2.0881,4.8945
2.2549,-0.68732
3.0064,-0.37172
-1.584,1.1172
0.8793,1.8705
3.1089,0.92629
1.4592,-1.2699
1.8818,1.0579
-1.6976,1.4345
-2.6412,2.5947
1.1422,0.75392
-2.1322,3.1038
1.4897,3.6679
3.7314,1.9909
1.7673,1.5328
0.32053,3.0123
1.1985,-1.7328
1.5566,-1.3515
-1.2665,0.84425
-1.538,2.0543
0.92138,4.0124
-0.16842,-0.16931
1.0636,0.46472
0.72219,2.1548
2.1438,0.23471
1.1393,3.0259
2.9523,0.14823
2.1579,-0.7643
-0.26669,1.8766
-0.9211,-0.53389
0.51235,-0.11899
-0.42285,2.0633
2.5532,1.1826
-1.167,2.3118
1.3185,-0.60907
1.2267,-0.75852
-0.63589,3.0525
2.3388,-1.5522
-2.1507,2.4999
0.96503,1.388
3.6415,2.3878
-0.74832,1.2626
2.7216,-0.64861
-1.8163,-0.37002
-0.13752,1.1578
2.7127,1.4078
1.6677,-0.89293
1.3324,-0.89451
2.1783,0.38208
2.5476,0.35302
1.9664,0.48693
2.3087,-1.1325
2.5063,1.2978
2.038,0.17632
1.9687,0.57965
-0.71654,2.5045
-0.49741,2.5203
-1.2042,-1.1326
1.7206,-2.0699
0.87516,4.5977
1.0919,0.43783
